i;|Xi|;|F(Xi)|;profundidad6;dirección2;prob vecinos0.5
204271;1;1
69026;5;7
198177;3;3
198175;2;3
27071;2;2
27089;5;53
143929;1;2
231574;2;2
214095;2;2
309002;2;2
235;65;740
68701;40;647
53575;5;9
100103;4;9
40274;1;8
372679;1;8
74624;1;2
134217;1;1
245;1;28
430672;3;30
282635;1;2
328932;1;1
86385;1;2
128367;1;1
7173;1;2
48336;2;2
42182;147;2332
6072;148;2332
189354;1;1
60486;5;26
281544;1;2
294131;1;1
5335;1;21
178219;2;21
183955;3;196
5011;1;6
116701;15;983
386147;2;4
376644;2;4
335854;1;2
413271;1;1
7477;2;3
131755;2;2
383477;1;1
247461;1;2
242032;2;2
362560;1;2
287800;1;1
38586;1;2
141456;1;1
83921;2;4
97635;2;4
89072;2;199
164225;1;2
168568;1;1
26408;1;2
70453;1;2
342690;1;3
294557;1;2
95053;1;2
125702;1;1
11162;1;2
87583;2;2
193523;1;2
242843;1;1
383788;1;1
115906;17;1064
8303;1;3
194707;2;3
19870;2;6
54072;2;6
232004;1;4
185342;2;4
252715;1;2
252716;2;2
26755;2;8
126728;2;2
322312;1;2
322313;2;2
297476;1;2
297475;1;1
447244;17;1064
352519;1;2
206641;2;2
16188;2;24
85165;3;18
117423;1;1
90963;5;5
362468;1;2
52027;2;2
28664;1;6
5021;2;6
110223;1;6
152091;2;6
158697;2;862
309251;1;2
344640;2;2
252427;1;1
221411;1;2
250520;2;2
109972;2;2
210265;1;2
201598;1;2
201597;1;1
258604;1;1
53765;1;2
109268;2;2
750;1;5
33484;1;1
26;1;8
10669;1;1
25859;3;6
25864;4;6
2962;1;2
17848;2;2
11355;11;56
11777;10;53
381509;1;2
201625;2;2
383;1;11
26088;1;1
173091;5;37
404514;1;2
263611;1;1
56968;2;423
51071;77;935
13001;1;2
129515;2;2
153630;1;1
26629;47;1541
2165;2;4
33151;2;3
39636;5;25
9806;5;25
196379;3;3
519;1;27
71770;1;1
349;1;104
88758;1;1
107169;1;2
3371;2;2
325285;1;2
325284;2;2
271420;2;2
271421;2;2
9792;121;1646
400;79;1418
116022;1;3
274893;1;1
108022;1;2
69746;1;1
191850;4;37
350830;1;2
144156;2;2
124949;2;154
26620;1;1
17647;2;2
973;42;2170
50049;18;200
133920;1;2
167072;2;7
86127;2;2
110365;2;2
129527;1;2
158609;2;2
12891;2;5
52192;3;5
203555;2;19
16772;1;2
95693;1;1
68278;1;34
450793;1;1
115127;1;1
211323;3;3
235593;1;3
121796;1;1
228932;1;2
375538;2;2
42064;3;10
218218;2;10
197462;1;2
197463;2;2
19364;1;2
236516;1;1
260078;2;2
9951;30;1500
93184;17;455
215763;1;2
220785;1;1
291184;18;1178
287191;1;2
151154;1;2
66657;1;2
66654;2;2
153249;2;5
209036;1;1
174061;1;2
310768;2;2
9964;56;2223
363452;40;1137
50471;1;3
50472;2;3
72143;19;1068
153474;1;1
114982;2;2
73357;1;1
93343;2;18
115196;4;31
998;1;2
54057;1;1
48968;3;4
118210;4;5
7566;5;24
259883;5;5
42689;3;6
174387;3;6
320431;1;1
239413;1;2
34154;2;2
193451;2;3
83668;2;3
39240;1;3
39272;2;3
13854;155;1861
6669;135;1678
39400;1;2
359736;2;2
219921;17;1064
330554;1;2
177734;2;2
291;1;3
43720;3;4
388658;3;196
2080;1;8
12274;2;8
920;1;13
670;1;1
173588;2;2
213027;1;2
50297;2;3
166914;200;2035
13808;184;2223
84533;144;1969
55764;1;2
77005;2;2
17871;1;3
141816;2;3
327;1;47
448166;1;1
21134;1;2
203301;1;2
10647;1;19
451848;1;1
92375;1;3
14617;1;2
369799;2;196
26667;1;3
390888;1;1
99589;1;3
168043;1;1
384961;2;2
185010;1;2
7689;1;5
84205;1;1
114159;1;1
197205;2;3
278433;1;3
343903;1;1
44132;1;2
413689;2;2
27823;1;1
23940;91;1606
379779;1;1
259994;1;2
95177;2;2
234810;1;1
287385;2;10
106228;3;10
320514;1;2
148745;2;2
294919;1;2
350267;2;2
1027;1;2
60957;1;1
22672;1;2
221871;2;2
82712;1;1
225336;2;2
374777;2;2
374779;1;2
6807;1;2
2338;2;2
442820;17;1064
424151;1;1
138231;4;198
2939;1;2
35623;1;1
27179;1;7
282120;1;1
88278;144;1966
1896;1;17
124925;3;442
62190;1;6
142018;2;6
22318;1;2
64006;2;2
106597;1;4
106598;2;4
116383;40;647
261314;1;1
78090;1;2
95372;1;1
57121;1;1
144204;3;7
42528;1;1
292496;1;1
335352;2;154
116101;1;2
215601;3;5
288020;16;1064
331132;1;1
89573;5;78
27734;1;2
69115;2;2
404915;1;2
404916;1;1
431770;2;154
216992;1;3
175430;2;3
68552;2;3
39683;1;3
51096;1;2
92223;1;1
13460;1;1
20373;1;2
23946;1;3
263239;17;1067
58219;1;2
165351;2;2
55966;1;7
256278;2;7
47499;6;30
154581;6;29
188022;1;3
26223;2;3
32869;1;1
4927;2;2
32116;1;2
238600;2;2
27311;204;2095
205292;158;1887
42716;1;1
42715;1;1
152928;2;2
152927;2;2
45144;1;2
151457;2;2
415819;1;2
445706;1;1
9366;1;2
33100;2;2
37341;1;10
76395;2;10
752;1;4
54663;1;1
9021;84;388
49740;65;249
4665;160;2836
42069;110;2396
30174;1;1
234172;3;7
10878;4;452
61860;1;3
67208;2;3
6659;1;3
131499;2;3
16204;2;3
369501;3;3
77909;1;1
179008;1;2
138209;1;1
45379;1;3
241664;2;3
15261;1;5
26754;2;3
23037;1;4
243230;2;4
272515;1;3
305211;1;2
400049;1;1
32033;1;2
73437;2;2
42177;69;340
67274;42;228
93276;1;1
93337;3;19
333666;1;2
330338;1;1
1373;1;23
356256;1;1
12751;193;3039
105731;156;2864
64911;1;9
279078;2;9
73979;1;13
364309;1;1
130884;1;3
210970;2;3
299191;1;1
299189;1;1
102121;1;2
39156;1;1
261367;1;1
123923;2;2
47268;1;3
211166;1;1
19977;1;2
381328;2;2
236580;1;2
384584;2;2
55183;1;2
389381;1;1
155082;1;2
169950;1;1
16166;1;3
433454;20;108
385109;16;1064
12917;1;2
234099;1;2
21386;1;3
88817;1;1
106658;1;2
102783;1;1
192751;2;18
215545;1;2
168110;2;2
49671;1;2
113671;2;2
337063;1;2
412836;2;2
411080;1;2
328965;1;1
15489;1;2
53962;3;4
370290;1;1
70993;34;1164
70989;24;1137
5226;140;2264
304454;92;1922
47198;2;3
134025;2;3
6674;1;9
369134;1;1
228;3;10
353652;4;10
128878;1;1
83588;1;2
200491;2;2
214991;1;1
196130;9;35
101950;1;2
115156;2;2
127018;1;1
387431;1;2
387432;1;1
99387;12;37
251638;56;1144
229275;1;1
25890;1;1
90243;2;8
22445;5;12
23769;5;12
9735;1;2
50823;1;1
221246;1;2
155118;2;2
273828;1;2
116229;1;1
120697;1;2
120696;2;2
378975;1;2
375467;2;2
62904;1;2
451158;1;1
9800;2;6
345714;2;6
68996;1;2
107506;1;1
246228;1;2
246229;1;1
70731;2;196
14167;1;5
14133;2;5
73820;1;1
61886;1;2
79110;2;2
40016;1;2
100746;2;2
198079;3;28
257292;4;29
313101;2;2
313100;1;2
42907;167;1937
59985;1;6
325536;1;1
48963;198;3069
141195;1;1
12928;126;1744
174353;75;1465
23642;3;8
194218;3;6
67328;1;2
73169;2;2
305945;1;2
305946;1;1
23910;1;1
93476;61;2330
53723;2;2
85108;1;2
198943;1;2
17292;1;1
321341;1;2
321340;2;2
243271;1;2
279195;1;1
56364;1;2
204295;1;1
59717;1;2
84192;1;2
110830;1;2
146973;2;2
3604;159;2906
18863;104;2565
133513;12;1061
2110;1;2
111501;2;2
35216;1;2
303072;4;4
31957;1;5
306163;1;1
112;1;2
25452;1;1
111852;1;1
28261;2;6
85805;1;1
58164;3;26
239649;1;2
288994;2;2
15353;2;47
194148;1;15
317482;2;15
559;1;2
70267;2;2
160356;1;2
226384;2;2
315085;1;2
130937;1;1
356;1;15
132629;2;15
2941;4;40
66123;5;40
353724;1;2
353725;1;1
18365;2;3
81961;2;3
38815;12;1041
50325;4;9
410335;16;1064
75058;2;3
115989;3;3
175755;2;2
313874;1;2
213215;1;2
288066;1;1
9959;4;5
264818;3;5
47809;2;9
38635;1;2
163118;1;1
145736;1;1
145728;2;2
72763;1;2
71381;1;1
147577;1;2
76994;2;2
60716;1;1
116823;3;4
12966;1;3
187701;1;3
122493;1;3
240840;2;3
153353;1;2
192264;1;1
383435;3;197
252228;17;1064
34281;1;3
368476;2;3
10277;1;1
224879;10;1027
79560;1;2
50708;1;1
181398;1;2
36028;2;2
33530;1;3
33524;2;3
68285;3;28
380386;4;28
248769;1;2
336159;2;2
22451;3;16
25766;2;16
407617;4;27
5537;7;35
1895;1;14
405290;1;1
306753;1;2
419020;2;2
5189;1;1
6080;65;2312
350374;2;2
256062;1;2
256063;1;2
173288;1;2
311694;1;1
47215;1;3
211555;1;1
322141;2;7
26486;1;7
47783;1;3
136676;2;3
225591;1;1
58452;2;2
199462;1;2
278997;1;1
36371;1;12
62651;2;12
451630;2;423
3988;10;1029
184352;10;1018
18829;1;2
273930;2;2
221294;17;1064
108909;1;4
74125;1;3
231873;1;6
342466;2;6
113099;114;1746
430057;72;1328
24435;1;1
84163;1;3
311477;2;862
36806;1;1
43179;1;2
293555;3;8
31551;1;3
63368;1;1
34746;1;4
398510;2;4
17874;1;2
187681;1;1
16981;1;4
8122;2;4
6806;1;2
5959;1;1
378;49;1283
19913;2;18
419568;2;2
241454;2;3
7630;3;3
103381;1;2
103377;2;2
447786;1;3
14875;2;3
216515;16;1064
440911;16;1064
183713;2;35
10467;1;2
10463;2;2
10293;1;3
26443;1;1
20412;17;1064
7340;2;4
44209;3;4
52888;1;5
55189;1;1
352820;1;1
11857;1;1
110903;154;2038
74639;1;2
174350;2;2
349767;17;1064
106825;1;2
203571;1;1
8;1;12
114610;3;27
173980;99;1988
331888;2;2
336079;2;2
21119;1;2
40701;1;1
22021;1;2
177597;1;1
276464;5;36
16022;2;2
183168;4;4
60120;1;3
67867;1;3
189523;1;2
264681;2;2
6683;1;2
73370;2;2
107240;1;2
84994;1;1
103084;16;1064
100863;1;4
275123;1;1
93147;14;442
40964;14;443
285817;16;1064
135016;17;1064
319866;16;1064
149651;1;1
9116;6;36
346927;7;36
76048;1;1
434232;1;1
55185;1;2
305829;1;1
3740;2;3
20171;2;3
386630;1;2
285071;1;2
364464;2;862
291598;1;3
70840;2;3
9731;1;1
1152;2;7
408995;2;21
108434;1;2
90110;2;2
304105;1;2
304104;1;1
335436;1;2
335437;1;1
14646;1;1
195044;3;4
298666;2;423
8005;1;196
19192;1;1
27501;1;2
41797;2;2
2014;12;1111
49470;42;228
218530;1;2
218532;2;2
2594;1;2
403420;2;2
317337;1;1
254796;1;1
125748;90;2441
11420;1;1
236407;1;1
109632;2;2
46344;1;2
32754;2;2
134114;1;1
32796;144;1970
166583;3;196
40239;1;2
43442;4;6
21949;1;6
42170;2;6
16954;2;5
34902;2;4
57245;1;2
99445;1;1
139450;124;1737
80357;16;1064
322521;1;1
23430;1;7
274838;2;7
15484;1;2
18612;1;1
2141;1;5
152623;2;5
84328;1;2
81274;1;1
55791;1;2
103643;1;1
85589;1;2
10444;2;2
38737;1;2
119755;2;2
221848;1;2
221849;1;1
14012;1;3
14063;1;2
227738;10;1027
118480;2;3
173352;2;3
36166;2;25
222606;1;2
155250;1;1
394729;1;1
410157;1;2
396231;2;2
34695;1;2
161151;1;1
97503;1;2
227841;1;1
15769;1;2
56961;6;429
138813;2;14
56885;1;3
57760;2;3
93375;2;3
85424;64;1444
32977;1;1
72991;2;2
104816;28;205
4362;1;2
11538;2;4
409703;2;196
53909;1;2
54568;1;1
16006;1;2
416403;2;3
446254;28;192
14554;1;5
89274;1;1
3810;1;3
50211;1;1
103447;164;3013
260344;1;2
217029;1;1
121433;140;2237
153646;86;1961
413796;92;1922
81015;1;2
313895;2;2
9186;1;1
92584;4;4
233864;1;2
136320;2;2
26072;14;1035
36093;19;1083
248168;1;2
76011;1;1
133284;1;3
340545;1;1
56115;1;1
14651;2;4
278240;3;4
441682;6;85
184446;1;2
6557;1;1
82763;1;1
56303;108;2426
43276;2;863
1276;3;880
178121;4;880
30223;1;5
372658;2;5
453573;1;1
4929;1;3
330122;2;3
332105;1;1
54039;1;7
374757;2;7
23;1;3
14761;1;1
68399;2;7
189977;2;7
282333;1;2
240342;2;2
19916;2;2
59867;1;2
93568;1;2
241463;1;1
57653;1;2
57637;2;2
43742;1;2
97129;2;4
1852;1;4
353436;3;78
17117;1;4
98603;1;1
417;1;5
4493;2;2
69648;2;3
143548;2;3
58775;1;1
27748;2;3
18331;1;4
248668;2;4
283;1;21
263490;7;38
49645;2;2
208435;1;2
252801;1;1
35376;249;2237
60465;1;3
177376;2;3
151791;4;865
176263;3;865
252031;17;1080
276373;16;920
281186;11;44
93990;4;198
17155;44;1597
4730;1;18
394335;3;20
49351;22;1049
166933;19;1038
443234;17;1946
37962;1;2
259267;2;2
118729;5;11
129538;5;9
395248;1;2
270058;1;1
25605;47;1280
68442;1;1
20295;1;2
14075;1;19
31705;2;19
252677;1;2
247161;1;1
335821;1;2
335818;2;2
186865;1;2
139474;2;2
53628;1;3
79430;1;1
69891;111;1475
281169;1;2
261144;1;2
376634;1;1
298350;1;2
298349;1;1
145381;1;2
182976;1;1
267325;1;1
187387;16;1064
199454;1;3
60321;2;3
247056;1;2
134804;1;1
125120;1;2
125125;1;1
108702;1;2
103471;1;2
160793;2;2
145109;1;2
147413;1;2
65170;2;2
99857;1;2
99859;2;2
139921;1;1
6679;1;8
229052;1;1
391957;17;1064
55952;1;1
85969;2;3
108296;1;2
126370;2;2
83873;1;1
40067;2;2
98112;1;1
234306;1;1
39070;1;2
129949;2;2
439859;2;2
282931;2;2
39130;1;3
53248;1;2
44969;3;3
136872;93;1922
58574;2;78
200987;1;2
243754;1;1
271079;2;2
271080;1;2
44078;16;1064
76704;1;2
202267;2;2
35360;1;2
69861;1;1
33569;2;3
4723;2;3
24398;2;2
377380;2;2
2188;1;6
143550;1;1
21979;2;10
115054;3;10
93031;1;2
123337;1;2
423640;1;2
156351;1;1
102132;2;4
2908;3;4
32067;1;4
32066;2;4
282110;1;2
395180;2;2
15214;66;1344
229885;37;1095
166174;119;1761
85782;77;1343
399811;1;2
399810;1;2
46609;2;5
74836;3;5
273961;1;2
335139;1;2
22758;1;1
22740;2;865
43323;1;2
379517;1;1
203905;2;2
203903;2;2
46825;1;2
132665;2;2
352075;1;2
6473;16;1064
28514;1;1
217514;2;3
225235;2;39
14166;26;1077
20079;11;36
16108;1;1
73060;2;2
252932;1;2
252936;1;1
446398;1;2
446397;1;1
960;1;20
454401;2;20
105677;2;4
257629;2;4
167952;1;1
75458;2;16
193258;16;1064
71771;2;2
162145;1;2
65968;1;2
68848;2;2
148775;1;3
119547;1;2
323425;17;1064
187678;13;1060
137200;2;17
11364;1;7
255087;1;1
5125;1;2
93222;2;2
60565;1;2
105238;1;1
468;36;1159
398575;29;1135
140558;1;1
310682;17;1064
34555;165;2836
14615;1;13
333460;1;1
6469;1;1
148318;2;3
14588;55;1246
11991;160;2855
34838;108;2372
314634;1;1
195692;2;16
121415;1;1
261756;1;2
278205;1;1
48367;1;2
208751;1;1
43722;1;2
54705;1;1
58384;1;2
74592;2;2
350153;1;2
350152;2;2
138110;1;2
273798;1;1
7790;48;1280
70832;4;4
69395;3;4
14577;1;5
71593;1;1
38602;13;38
48969;14;38
8745;1;11
299778;1;1
296717;1;1
52908;165;2038
49434;112;1596
8855;64;249
701;1;3
193598;2;3
316145;1;2
316144;1;1
297664;1;1
15456;2;3
9356;1;4
52258;1;1
8927;1;2
105132;1;1
58154;1;2
429102;2;2
983;1;3
219660;1;1
68747;1;2
102649;1;1
48881;1;2
156898;1;1
299837;1;2
98653;2;2
433379;1;2
433378;2;2
346167;1;2
199268;1;1
270093;1;2
157824;1;1
166626;1;2
52691;2;2
354174;18;1115
71591;2;4
268428;2;4
32333;1;5
203328;1;1
40555;1;1
50328;65;250
8959;1;13
299203;1;1
15095;1;3
160273;2;3
171744;2;2
128202;1;2
1267;1;17
426170;2;17
421945;2;6
55056;2;862
154666;1;3
87948;1;2
393842;2;3
422625;3;3
232856;1;1
77678;1;3
155102;1;1
320916;1;2
408913;1;1
89949;2;3
228416;2;4
221267;1;2
382100;2;2
39071;1;3
270927;2;3
100711;1;2
435413;1;1
134843;2;423
52629;4;198
32290;1;1
101569;1;2
111750;1;1
72792;1;2
35247;2;2
178751;1;3
76308;2;3
35729;173;1922
290749;126;1683
36108;2;5
90786;2;5
180024;1;3
7646;1;3
337736;2;2
308258;1;2
399159;1;3
399160;1;1
30967;6;24
30790;2;4
311354;2;4
38237;1;8
415731;2;8
309699;3;4
281193;2;4
76003;1;1
15039;1;2
16703;1;1
72603;1;2
69413;1;2
6895;17;1064
431298;13;1060
14604;1;4
61527;6;12
89805;171;2990
15926;136;2803
12965;76;1487
380436;42;1258
32438;39;1549
44939;1;2
71285;1;1
158950;2;2
24599;1;2
158086;2;4
78501;3;4
31570;1;2
41312;2;2
2342;1;7
438514;2;7
7782;1;7
203155;2;7
440993;1;2
440992;2;2
276217;1;2
278152;1;1
216994;2;2
91244;2;2
49456;1;4
152472;2;4
112991;1;2
45646;2;2
173807;1;2
74774;1;2
96202;123;2613
325213;1;2
342047;1;2
464;1;7
15980;2;7
100935;1;2
323089;2;2
51749;1;9
279699;2;9
129168;1;1
152912;2;3
110713;16;1064
113779;80;2384
50940;135;2674
125043;1;2
85111;2;2
247355;1;4
301971;2;4
6703;1;1
148719;2;3
30091;1;2
187689;55;1336
95231;1;1
117427;3;6
48780;1;3
71325;1;1
6661;1;4
296165;2;4
75918;3;3
36618;2;3
26158;152;2851
149327;104;2635
147877;1;2
327865;2;2
451236;17;99
119771;1;2
149036;1;1
48678;1;2
187626;2;2
218701;2;863
18028;1;1
421935;1;1
21641;1;2
174268;2;2
37233;1;1
21455;2;2
162784;1;2
160290;2;2
349171;1;1
134959;1;2
393506;1;1
122256;1;2
261619;2;2
414898;1;2
254602;2;2
885;1;6
10816;79;1398
21389;1;1
147968;2;2
130490;2;6
101151;2;3
31795;3;3
9205;2;6
9212;1;6
40785;1;3
175168;2;3
39547;1;3
195701;1;1
37231;1;7
406926;1;1
234481;2;862
55539;1;2
51782;2;5
5041;1;2
181044;6;11
6585;6;11
1431;1;4
7346;2;4
28918;1;4
74030;1;3
2161;1;10
70356;1;1
261666;1;2
261663;1;1
1274;1;8
267635;2;8
49594;1;2
386948;2;2
57913;2;14
5202;1;2
80663;1;1
267269;12;910
370187;11;904
326943;1;1
87431;2;2
15794;1;13
56333;2;13
26753;1;7
455081;1;1
128972;1;2
265492;2;2
23489;1;2
101854;1;4
325524;2;4
52150;41;228
49610;113;1603
4720;1;6
387702;2;6
122813;1;1
122809;3;4
8716;1;1
8740;64;247
102834;3;4
2290;1;2
176409;1;1
223670;1;1
70709;2;3
35411;2;3
29135;1;1
134751;4;6
2662;1;9
108690;2;9
153035;1;2
83248;2;2
10357;5;36
13163;6;36
65550;1;2
402374;1;1
39282;1;1
121677;2;865
140117;2;865
46048;1;2
155650;1;1
206108;1;2
278049;1;1
372036;1;2
369632;1;1
16699;1;4
185176;1;1
450664;2;3
217476;16;1064
155540;1;2
37191;1;1
371923;1;1
226259;113;2416
422196;2;18
333363;1;2
409610;1;1
84;1;15
234776;1;1
111422;1;2
141972;1;1
228082;1;2
228079;2;2
63404;1;2
73417;1;1
53508;4;5
384;3;5
31337;1;2
37503;1;1
353229;1;2
246680;1;1
112053;1;2
307948;1;1
122152;16;1064
40225;1;5
245563;2;5
143500;2;3
51689;1;2
366423;2;2
94179;1;2
94180;2;2
87792;1;2
23456;1;1
112673;39;1136
192943;72;1285
8964;1;2
291048;1;1
34264;1;11
286646;3;18
178662;56;1762
146288;1;2
303508;2;2
487;1;2
10334;2;2
367329;1;2
215940;2;2
41510;13;1062
210703;17;1066
181021;1;11
30230;1;10
10911;1;6
72466;29;1991
35150;1;5
106996;1;1
419;1;2
76301;1;1
123567;1;1
252944;19;1069
405189;1;2
111729;2;2
25883;1;2
4307;2;2
10867;3;5
37886;2;2
60836;2;2
220051;6;7
77668;1;2
28302;1;1
2911;1;2
377264;1;1
316;1;3
7379;1;1
253644;1;2
253645;2;2
83340;2;3
352291;2;3
366759;2;423
22518;1;2
28259;2;2
29161;1;1
15662;4;42
1564;1;3
275376;2;3
390912;1;3
428209;1;2
314236;19;92
